347	W. BARRIOS	后腰		泽尼特	俄超	哥伦比亚	178	74	26	右脚	82	31	90	60	79	77	75	79	70	57	81	58	60	84	81	73	82	87	77	90	88	90	88	40	40	40	40	40	2	3	7	2	W. BARRIOS_后腰_82
348	D. BENEDETTO	中锋		马赛	法甲	阿根廷	177	80	29	右脚	82	29	90	85	78	78	77	72	66	82	78	74	78	80	82	86	79	76	80	77	45	46	72	40	40	40	40	40	3	4	6	1	D. BENEDETTO_中锋_82
349	L. KURZAWA	左后卫		巴黎圣日耳曼	法甲	法国	182	74	27	左脚	82	31	89	77	78	81	75	73	79	68	73	66	83	81	78	79	81	77	75	81	68	71	76	40	40	40	40	40	1	2	5	2	L. KURZAWA_左后卫_82
350	Y. CARRASCO	左前卫		马德里竞技	西甲	比利时	180	71	26	右脚	82	31	90	78	84	86	80	82	82	77	61	78	79	86	87	85	67	67	72	75	47	51	64	40	40	40	40	40	3	4	5	3	Y. CARRASCO_左前卫_82
351	J. VERETOUT	中前卫		罗马	意甲	法国	177	67	26	右脚	82	31	90	69	79	78	79	84	84	70	63	81	82	76	77	83	72	74	77	83	72	74	79	40	40	40	40	40	2	3	5	3	J. VERETOUT_中前卫_82
352	E. VIŠĆA	右前卫		伊斯坦布尔	土超	波黑	172	68	29	右脚	82	29	90	86	80	82	79	74	78	82	60	75	77	88	90	83	65	61	87	85	51	50	54	40	40	40	40	40	3	3	7	3	E. VIŠĆA_右前卫_82
353	A. MILIK	中锋		那不勒斯	意甲	波兰	186	78	25	左脚	82	34	91	86	80	73	67	72	63	86	85	85	74	77	74	85	75	85	76	78	51	52	49	40	40	40	40	40	2	2	5	2	A. MILIK_中锋_82
354	N. AKÉ	中后卫		伯恩茅斯	英超	荷兰	180	75	24	左脚	82	35	89	65	79	72	75	75	75	58	75	60	62	81	78	76	88	82	77	82	83	83	82	40	40	40	40	40	2	2	6	2	N. AKÉ_中后卫_82
355	Y. TIELEMANS	中前卫		莱斯特城	英超	比利时	176	72	22	右脚	82	41	91	77	83	79	82	85	82	74	66	75	82	75	72	83	73	70	78	79	70	72	75	40	40	40	40	40	3	4	6	3	Y. TIELEMANS_中前卫_82
356	R. GUERREIRO	左前卫		自由球员	自由球员	葡萄牙	170	71	26	左脚	82	31	90	77	80	85	89	80	86	70	50	82	82	78	83	80	70	64	82	81	68	72	70	40	40	40	40	40	2	2	6	1	R. GUERREIRO_左前卫_82
357	G. RULLI	门将		蒙彼利埃	法甲	阿根廷	189	84	27	右脚	82	31	88	46	58	50	62	65	60	43	60	55	61	60	65	83	80	86	62	65	63	58	47	90	83	84	91	89	1	1	5	1	G. RULLI_门将_82
358	J. CORREA	影锋		拉齐奥	意甲	阿根廷	189	77	25	右脚	82	34	91	80	85	87	86	79	75	78	60	72	76	84	82	83	71	83	78	82	49	46	52	40	40	40	40	40	2	2	5	3	J. CORREA_影锋_82
359	W. BENÍTEZ	门将		南斯	法甲	阿根廷	191	91	26	右脚	82	31	88	43	60	54	48	61	65	47	70	58	57	66	67	80	82	88	63	72	57	55	52	88	85	86	90	87	2	2	6	3	W. BENÍTEZ_门将_82
360	Á. CORREA	右边锋		马德里竞技	西甲	阿根廷	171	68	24	右脚	82	35	91	79	85	86	83	76	73	79	60	64	79	83	88	75	57	60	82	79	52	52	78	40	40	40	40	40	3	4	5	3	Á. CORREA_右边锋_82
361	R. DE PAUL	中前卫		乌迪内斯	意甲	阿根廷	180	70	25	右脚	82	34	91	76	83	85	85	81	82	77	62	76	83	81	83	85	65	70	80	81	65	63	73	40	40	40	40	40	3	3	6	3	R. DE PAUL_中前卫_82
362	RAFA SILVA	左边锋		本菲卡	葡甲	葡萄牙	170	63	26	右脚	82	31	90	80	81	85	85	75	70	75	50	55	63	94	95	80	70	63	88	81	50	50	59	40	40	40	40	40	2	2	6	3	RAFA SILVA_左边锋_82
363	A. SAINT-MAXIMIN	左前卫		纽卡斯尔联	英超	法国	173	67	22	右脚	82	41	91	75	81	90	84	71	69	70	62	63	66	92	95	78	72	66	88	78	48	52	54	40	40	40	40	40	2	3	4	2	A. SAINT-MAXIMIN_左前卫_82
364	T. BAKAYOKO	后腰		摩纳哥	法甲	法国	185	77	25	右脚	82	34	91	72	78	77	74	80	77	60	75	65	68	73	73	75	77	86	72	85	83	81	90	40	40	40	40	40	2	2	6	2	T. BAKAYOKO_后腰_82
365	WILLIAM	后腰		皇家贝蒂斯	西甲	葡萄牙	187	79	27	右脚	82	31	90	69	82	79	84	84	86	59	73	60	79	58	50	71	68	90	56	84	80	82	76	40	40	40	40	40	2	3	5	1	WILLIAM_后腰_82
366	A. REBIĆ	影锋		AC米兰	意甲	克罗地亚	185	78	26	右脚	82	31	89	82	78	83	74	71	64	79	77	63	69	88	85	79	82	83	83	81	56	60	77	40	40	40	40	40	2	3	5	1	A. REBIĆ_影锋_82
367	GAYÁ	左后卫		瓦伦西亚	西甲	西班牙	172	62	24	左脚	82	35	90	73	82	84	77	78	75	63	62	63	70	87	90	71	58	66	82	85	76	79	75	40	40	40	40	40	1	1	6	2	GAYÁ_左后卫_82
368	T. STRAKOSHA	门将		拉齐奥	意甲	阿尔巴尼亚	186	80	24	右脚	82	35	89	40	60	53	55	60	66	48	70	55	50	70	65	82	84	83	68	68	49	47	50	90	87	84	89	89	2	2	6	3	T. STRAKOSHA_门将_82
369	J. LINGARD	前腰		曼联	英超	英格兰	175	62	27	右脚	82	31	90	82	83	83	85	80	75	77	65	68	78	81	85	79	70	65	82	86	65	62	75	40	40	40	40	40	2	2	5	2	J. LINGARD_前腰_82
370	K. VOLLAND	中锋		洛沃库森	其它欧洲	德国	179	81	27	左脚	82	31	89	81	82	82	80	78	70	81	60	68	77	80	84	88	62	76	84	87	55	58	64	40	40	40	40	40	2	3	6	2	K. VOLLAND_中锋_82
371	Q. PROMES	左边锋		阿贾克斯	荷甲	荷兰	174	71	27	右脚	82	31	89	80	81	83	83	71	73	74	76	75	79	85	86	73	70	65	82	77	58	61	64	40	40	40	40	40	2	3	6	3	Q. PROMES_左边锋_82
372	T. HAZARD	右边锋		自由球员	自由球员	比利时	174	69	26	右脚	82	31	90	82	83	84	82	79	76	76	61	77	84	81	85	78	70	63	83	79	52	55	61	40	40	40	40	40	2	3	6	2	T. HAZARD_右边锋_82
373	GABRIEL PIRES	中前卫		本菲卡	葡甲	巴西	187	82	26	左脚	82	31	90	67	82	81	82	81	88	62	81	73	73	72	70	85	75	83	71	83	72	72	80	40	40	40	40	40	3	3	6	2	GABRIEL PIRES_中前卫_82
374	A. IZZO	中后卫		都灵	意甲	意大利	183	78	27	右脚	82	31	89	63	71	67	63	73	75	63	84	55	62	77	76	71	88	83	68	80	86	84	84	40	40	40	40	40	2	2	6	3	A. IZZO_中后卫_82
375	M. DEMBÉLÉ	中锋		里昂	法甲	法国	183	74	23	右脚	82	36	91	82	80	77	75	72	63	83	79	68	73	84	82	85	86	86	76	77	49	52	63	40	40	40	40	40	2	2	5	2	M. DEMBÉLÉ_中锋_82
376	H. ÇALHANOĞLU	左边锋		AC米兰	意甲	土耳其	178	76	25	右脚	82	34	90	76	87	86	90	82	84	75	60	92	90	72	76	85	66	64	76	78	56	54	60	40	40	40	40	40	3	3	5	2	H. ÇALHANOĞLU_左边锋_82
377	C. WILSON	中锋		伯恩茅斯	英超	英格兰	180	66	27	右脚	82	31	89	84	78	78	81	71	65	84	78	60	68	88	88	76	70	76	75	76	52	50	75	40	40	40	40	40	2	2	6	1	C. WILSON_中锋_82
378	MARLOS	右边锋		顿涅茨克矿工	其它欧洲	乌克兰	173	69	31	左脚	82	28	90	77	88	87	85	83	75	73	60	77	83	83	86	80	66	66	85	78	52	51	57	40	40	40	40	40	1	2	6	2	MARLOS_右边锋_82
379	N. BARELLA	中前卫			意甲	意大利	172	68	22	右脚	82	41	91	75	82	80	77	83	79	69	65	70	75	78	81	73	67	68	84	87	74	79	87	40	40	40	40	40	2	2	6	3	N. BARELLA_中前卫_82
380	J. GOMEZ	中后卫		利物浦	英超	英格兰	188	77	22	右脚	82	41	92	66	76	75	77	77	76	57	80	59	63	85	83	76	79	83	78	80	86	85	81	40	40	40	40	40	2	2	5	1	J. GOMEZ_中后卫_82
381	DANI CEBALLOS	中前卫		阿森纳	英超	西班牙	179	71	23	右脚	82	36	91	77	88	83	87	85	85	68	64	75	80	69	75	77	59	67	85	78	64	58	68	40	40	40	40	40	2	3	5	3	DANI CEBALLOS_中前卫_82
382	R. BENTANCUR	中前卫		尤文图斯	意甲	乌拉圭	187	72	22	右脚	82	41	92	73	81	80	82	83	79	67	72	71	73	77	74	78	73	81	77	83	74	76	82	40	40	40	40	40	2	3	6	2	R. BENTANCUR_中前卫_82
383	D. CALIGIURI	右前卫		沙尔克04	其它欧洲	意大利	182	79	31	右脚	82	28	89	77	80	80	81	75	79	74	66	79	82	82	84	83	72	75	78	84	60	70	75	40	40	40	40	40	3	3	6	3	D. CALIGIURI_右前卫_82
384	F. MENDY	左后卫		皇家马德里	西甲	法国	178	73	24	左脚	82	35	90	61	72	77	69	75	73	57	67	63	82	90	89	78	77	75	81	83	75	73	76	40	40	40	40	40	3	2	3	2	F. MENDY_左后卫_82
385	L. PELLEGRINI	中前卫		罗马	意甲	意大利	186	77	23	右脚	82	36	90	75	81	78	78	84	82	73	73	70	77	77	79	78	72	73	71	80	70	72	73	40	40	40	40	40	3	4	6	2	L. PELLEGRINI_中前卫_82
386	NÉLSON SEMEDO	右后卫		巴塞罗那	西甲	葡萄牙	177	67	26	右脚	82	31	91	75	82	83	79	72	70	62	62	59	66	90	90	70	76	70	80	84	70	74	77	40	40	40	40	40	2	3	5	2	NÉLSON SEMEDO_右后卫_82
387	S. SENSI	中前卫			意甲	意大利	168	62	24	右脚	82	35	90	73	83	80	82	83	80	72	63	72	79	71	76	77	72	67	80	83	73	74	75	40	40	40	40	40	2	3	5	2	S. SENSI_中前卫_82
388	RÚBEN DIAS	中后卫		本菲卡	葡甲	葡萄牙	187	70	22	右脚	82	41	92	61	75	70	65	76	73	54	84	56	55	75	75	75	85	85	66	83	84	84	90	40	40	40	40	40	3	3	7	3	RÚBEN DIAS_中后卫_82
389	D. DUMFRIES	右后卫		埃因霍温	荷甲	荷兰	189	80	23	右脚	82	36	91	67	72	74	71	76	81	64	79	55	62	85	83	77	83	88	65	87	67	77	79	40	40	40	40	40	2	3	6	3	D. DUMFRIES_右后卫_82
390	T. ABRAHAM	中锋		切尔西	英超	英格兰	191	87	22	右脚	82	41	92	86	77	72	76	70	64	84	81	62	72	81	76	79	84	85	78	83	56	55	70	40	40	40	40	40	2	2	6	2	T. ABRAHAM_中锋_82
391	T. KEHRER	中后卫		巴黎圣日耳曼	法甲	德国	186	72	23	右脚	82	36	90	66	72	73	69	76	77	60	83	57	67	80	77	72	84	84	70	82	81	84	79	40	40	40	40	40	2	2	5	3	T. KEHRER_中后卫_82
392	J. MADDISON	前腰		莱斯特城	英超	英格兰	175	73	23	右脚	82	36	91	75	83	81	84	82	81	76	65	86	87	77	80	86	72	68	80	78	58	55	67	40	40	40	40	40	2	3	6	1	J. MADDISON_前腰_82
393	K. HAVERTZ	前腰		洛沃库森	其它欧洲	德国	188	82	20	左脚	82	49	93	77	85	84	80	81	76	74	78	72	76	87	81	76	72	75	74	76	57	54	59	40	40	40	40	40	2	4	5	2	K. HAVERTZ_前腰_82
394	W. NDIDI	后腰		莱斯特城	英超	尼日利亚	183	74	23	右脚	82	36	90	69	78	74	75	77	72	65	76	65	64	75	75	81	85	80	72	88	84	85	85	40	40	40	40	40	2	3	7	2	W. NDIDI_后腰_82
395	L. BAILEY	左边锋		洛沃库森	其它欧洲	牙买加	180	75	22	左脚	82	41	91	72	79	85	82	75	72	75	60	74	78	92	94	83	77	70	84	75	51	54	59	40	40	40	40	40	2	3	4	2	L. BAILEY_左边锋_82
396	W. ORBAN	中后卫		自由球员	自由球员	匈牙利	186	83	27	右脚	82	31	89	60	70	59	65	72	68	60	87	59	61	74	72	80	84	84	69	82	86	86	82	40	40	40	40	40	2	2	6	1	W. ORBAN_中后卫_82
397	K. DEMIRBAY	中前卫		洛沃库森	其它欧洲	德国	182	72	26	左脚	82	31	90	70	83	80	84	84	82	73	62	86	88	76	79	87	69	68	77	83	63	68	73	40	40	40	40	40	1	2	6	1	K. DEMIRBAY_中前卫_82
398	S. GIOVINCO	影锋		希拉尔	亚冠	意大利	164	61	32	右脚	82	27	89	81	84	84	85	77	80	82	62	81	84	78	84	79	72	68	81	78	43	41	64	40	40	40	40	40	2	3	6	2	S. GIOVINCO_影锋_82
399	GIULIANO	前腰		利雅得胜利	亚冠	巴西	172	68	29	右脚	82	29	89	78	84	83	82	82	71	78	65	73	78	81	85	78	64	72	85	80	56	55	64	40	40	40	40	40	3	3	7	3	GIULIANO_前腰_82
400	E. BELÖZOĞLU	中前卫		费内巴赫	土超	土耳其	170	66	39	左脚	81	16	86	52	91	80	90	88	92	70	61	87	89	60	63	85	65	63	80	65	60	77	91	40	40	40	40	40	1	3	7	1	E. BELÖZOĞLU_中前卫_81
401	R. QUARESMA	右边锋		卡森柏沙	土超	葡萄牙	175	67	36	右脚	81	21	88	71	91	90	88	80	92	68	61	78	92	75	81	82	63	62	80	72	43	47	76	40	40	40	40	40	1	3	6	2	R. QUARESMA_右边锋_81
402	J. FARFÁN	右边锋		莫斯科火车头	俄超	秘鲁	178	84	35	右脚	81	23	87	79	81	79	80	78	75	75	73	81	77	81	83	82	80	76	77	76	54	55	72	40	40	40	40	40	3	3	5	3	J. FARFÁN_右边锋_81
403	R. BABEL	左边锋		阿贾克斯	荷甲	荷兰	185	84	33	右脚	81	27	87	74	82	83	84	73	73	77	70	60	75	82	84	84	80	79	73	74	49	51	71	40	40	40	40	40	1	3	6	3	R. BABEL_左边锋_81
404	M. FERNANDES	中前卫		克拉斯诺达尔	俄超	葡萄牙	176	75	33	右脚	81	27	88	73	85	84	81	82	80	72	67	85	84	74	78	84	73	75	82	73	60	73	65	40	40	40	40	40	4	4	5	2	M. FERNANDES_中前卫_81
405	B. COSTIL	门将		波尔多	法甲	法国	187	86	32	右脚	81	28	87	40	56	51	46	58	64	40	71	56	54	56	61	83	81	85	63	63	49	53	47	85	87	90	90	85	2	2	5	3	B. COSTIL_门将_81
406	L. PERRIN	中后卫		圣埃蒂安	法甲	法国	181	80	34	右脚	81	25	87	64	72	72	69	80	77	62	84	71	65	70	68	74	83	85	70	75	85	81	81	40	40	40	40	40	2	3	7	1	L. PERRIN_中后卫_81
407	P. GUERRERO	中锋		国际体育	巴甲	秘鲁	185	79	35	右脚	81	23	88	82	83	76	77	73	69	81	86	78	75	77	72	80	83	81	71	75	54	51	68	40	40	40	40	40	2	3	7	2	P. GUERRERO_中锋_81
408	H. SAKAI	右后卫		马赛	法甲	日本	183	70	29	右脚	81	30	89	70	75	72	68	74	76	60	68	62	75	81	80	76	77	76	77	87	77	79	82	40	40	40	40	40	3	3	7	3	H. SAKAI_右后卫_81
409	E. GARAY	中后卫		瓦伦西亚	西甲	阿根廷	189	90	33	右脚	81	27	88	66	78	67	58	79	79	59	86	78	68	63	61	80	77	85	67	79	90	83	87	40	40	40	40	40	1	3	6	1	E. GARAY_中后卫_81
410	A. GUARDADO	中前卫		皇家贝蒂斯	西甲	墨西哥	169	60	33	左脚	81	27	88	68	82	79	80	84	83	65	56	77	78	75	77	72	74	63	85	81	73	79	83	40	40	40	40	40	1	1	6	1	A. GUARDADO_中前卫_81
411	JOSÉ FONTE	中后卫		里尔	法甲	葡萄牙	191	83	36	右脚	81	21	85	63	73	69	66	76	74	53	86	63	65	68	67	65	84	85	63	78	85	84	85	40	40	40	40	40	2	2	7	2	JOSÉ FONTE_中后卫_81
412	B. YILMAZ	中锋		贝西克塔斯	土超	土耳其	188	77	34	右脚	81	25	88	86	72	78	76	74	63	87	75	84	75	82	80	85	75	75	73	75	46	51	80	40	40	40	40	40	3	3	6	2	B. YILMAZ_中锋_81
413	J. EVANS	中后卫		莱斯特城	英超		188	77	31	右脚	81	29	88	63	74	65	70	74	72	58	85	55	61	69	71	79	84	83	74	77	86	85	87	40	40	40	40	40	2	2	6	1	J. EVANS_中后卫_81
414	V. ĆORLUKA	中后卫		莫斯科火车头	俄超	克罗地亚	192	84	33	右脚	81	27	88	65	74	67	59	77	75	56	83	62	71	74	68	75	81	83	72	80	85	83	83	40	40	40	40	40	2	3	6	1	V. ĆORLUKA_中后卫_81
415	A. DZYUBA	中锋		泽尼特	俄超	俄罗斯	196	91	31	右脚	81	29	88	82	81	75	72	76	67	80	88	71	67	76	68	81	77	91	76	80	55	44	73	40	40	40	40	40	2	4	7	2	A. DZYUBA_中锋_81
416	FERNANDO	后腰		塞维利亚	西甲	巴西	183	76	32	右脚	81	28	88	62	77	65	76	86	81	59	76	58	66	71	66	74	77	85	68	85	85	90	85	40	40	40	40	40	2	2	6	2	FERNANDO_后腰_81
417	Y. GERVINHO	左边锋		帕尔马	意甲	科特迪瓦	180	79	32	右脚	81	28	89	82	83	87	84	74	72	79	66	60	74	89	91	73	62	63	82	80	48	50	49	40	40	40	40	40	2	2	5	1	Y. GERVINHO_左边锋_81
418	D. ROSE	左后卫		纽卡斯尔联	英超	英格兰	173	72	29	左脚	81	30	89	73	77	77	81	75	80	62	61	62	64	80	81	72	70	71	80	82	78	80	86	40	40	40	40	40	2	2	5	2	D. ROSE_左后卫_81
419	ASENJO	门将		比利亚雷尔	西甲	西班牙	189	87	30	右脚	81	30	87	40	60	57	46	65	64	45	60	55	40	66	69	82	84	84	63	57	63	43	47	85	88	84	87	88	2	2	6	1	ASENJO_门将_81
420	Y. M'VILA	后腰		圣埃蒂安	法甲	法国	182	82	29	右脚	81	30	89	67	79	72	74	83	81	61	66	69	72	74	79	73	72	77	63	83	83	80	83	40	40	40	40	40	2	3	6	3	Y. M'VILA_后腰_81
421	S. KJÆR	中后卫		AC米兰	意甲	丹麦	191	82	30	右脚	81	30	89	51	64	57	61	76	75	60	89	74	64	73	68	80	79	86	68	80	85	86	86	40	40	40	40	40	2	2	6	1	S. KJÆR_中后卫_81
422	N. N'KOULOU	中后卫		都灵	意甲	喀麦隆	184	77	29	右脚	81	30	89	60	75	67	62	80	76	62	83	58	63	77	76	70	85	83	67	77	87	84	80	40	40	40	40	40	2	3	6	3	N. N'KOULOU_中后卫_81
423	S. FEGHOULI	右边锋		加拉塔萨雷	土超	阿尔及利亚	177	75	30	右脚	81	30	89	81	81	84	83	79	75	81	65	70	72	87	84	81	70	63	81	77	50	51	55	40	40	40	40	40	3	3	7	3	S. FEGHOULI_右边锋_81
424	D. LOVREN	中后卫		利物浦	英超	克罗地亚	188	84	30	右脚	81	30	89	61	72	68	69	74	71	55	85	55	56	72	68	73	86	87	62	78	82	87	90	40	40	40	40	40	2	3	5	2	D. LOVREN_中后卫_81
425	T. DELANEY	中前卫		自由球员	自由球员	丹麦	182	71	28	左脚	81	30	89	72	80	72	75	82	84	70	77	66	70	72	72	76	82	76	74	89	78	83	86	40	40	40	40	40	4	4	6	1	T. DELANEY_中前卫_81
426	L. SIGALI	中后卫		阿韦亚内达竞赛	阿甲	阿根廷	181	74	32	右脚	81	28	88	69	68	72	66	72	71	64	82	63	66	81	75	79	84	82	68	80	81	83	82	40	40	40	40	40	3	3	7	2	L. SIGALI_中后卫_81
427	M. PAROLO	中前卫		拉齐奥	意甲	意大利	186	82	34	右脚	81	25	86	80	80	75	76	82	81	75	83	70	76	71	66	84	77	81	62	82	72	70	82	40	40	40	40	40	2	3	5	2	M. PAROLO_中前卫_81
428	A. LJAJIĆ	前腰		贝西克塔斯	土超	塞尔维亚	182	74	28	右脚	81	30	88	77	85	85	83	82	77	75	62	86	84	77	83	84	64	62	79	73	50	50	58	40	40	40	40	40	3	3	6	2	A. LJAJIĆ_前腰_81
429	C. SMALLING	中后卫		罗马	意甲	英格兰	194	81	30	右脚	81	30	88	61	64	64	61	69	66	60	87	55	61	78	71	67	82	90	63	81	84	84	86	40	40	40	40	40	2	2	6	1	C. SMALLING_中后卫_81
430	D. PEROTTI	左边锋		罗马	意甲	阿根廷	179	70	31	右脚	81	29	90	80	86	85	85	79	80	73	63	74	75	80	83	79	65	65	76	74	55	59	71	40	40	40	40	40	2	3	6	1	D. PEROTTI_左边锋_81
431	Y. BELHANDA	前腰		加拉塔萨雷	土超	摩洛哥	175	74	29	右脚	81	30	89	73	84	85	82	82	78	74	62	78	83	75	82	80	73	63	80	78	58	63	81	40	40	40	40	40	3	3	7	3	Y. BELHANDA_前腰_81
432	Y. RAKITSKIY	中后卫		泽尼特	俄超	乌克兰	180	70	30	左脚	81	30	88	63	77	69	67	79	84	63	77	82	81	75	71	84	75	81	71	80	84	83	84	40	40	40	40	40	1	3	6	3	Y. RAKITSKIY_中后卫_81
433	Š. VRSALJKO	右后卫		马德里竞技	西甲	克罗地亚	181	73	27	右脚	81	31	90	72	79	79	78	76	71	60	64	57	76	85	82	75	80	69	75	85	77	74	75	40	40	40	40	40	2	3	5	1	Š. VRSALJKO_右后卫_81
434	R. PEREYRA	左前卫		沃特福德	英超	阿根廷	182	77	28	右脚	81	30	88	75	80	83	78	78	79	74	63	74	77	84	85	79	65	68	81	81	55	60	73	40	40	40	40	40	4	4	5	3	R. PEREYRA_左前卫_81
435	E. PÉREZ	中前卫		河床	阿甲	阿根廷	178	77	33	右脚	81	27	88	73	79	79	82	82	83	70	67	70	78	78	77	76	72	75	79	80	75	77	82	40	40	40	40	40	3	3	6	2	E. PÉREZ_中前卫_81
436	M. DÍAZ	后腰		阿韦亚内达竞赛	阿甲	智利	167	68	33	右脚	81	27	88	72	83	78	82	84	82	70	62	82	84	67	68	82	60	64	81	80	76	66	69	40	40	40	40	40	3	3	5	2	M. DÍAZ_后腰_81
437	C. ARÁNGUIZ	中前卫		洛沃库森	其它欧洲	智利	171	71	30	右脚	81	30	88	72	81	74	79	83	80	67	63	73	72	77	81	81	73	73	80	87	72	70	77	40	40	40	40	40	3	2	6	1	C. ARÁNGUIZ_中前卫_81
438	E. ANDRADA	门将		博卡青年	阿甲	阿根廷	194	83	28	右脚	81	30	87	50	62	58	59	67	76	45	70	56	57	66	74	86	86	88	61	69	58	50	67	86	83	86	88	89	2	3	6	2	E. ANDRADA_门将_81
439	B. HÖWEDES	中后卫		莫斯科火车头	俄超	德国	187	82	31	右脚	81	29	89	62	70	68	61	73	69	63	84	60	67	75	72	77	84	85	68	77	88	83	84	40	40	40	40	40	2	2	6	1	B. HÖWEDES_中后卫_81
440	J. CORONA	右边锋		波尔图	葡甲	墨西哥	173	62	26	右脚	81	32	89	79	82	82	82	77	76	75	66	73	76	82	84	70	71	62	80	80	60	63	65	40	40	40	40	40	3	3	8	2	J. CORONA_右边锋_81
441	C. BAKAMBU	中锋		北京国安	中超	刚果	182	74	28	右脚	81	30	89	84	80	77	77	73	72	82	79	64	75	87	86	82	76	76	70	76	50	47	69	40	40	40	40	40	3	3	5	3	C. BAKAMBU_中锋_81
442	BARTRA	中后卫		皇家贝蒂斯	西甲	西班牙	184	70	28	右脚	81	30	88	66	81	68	68	82	81	64	82	58	69	80	79	71	82	75	70	78	84	82	79	40	40	40	40	40	2	3	6	2	BARTRA_中后卫_81
443	DANILO PEREIRA	后腰		波尔图	葡甲	葡萄牙	188	83	28	右脚	81	30	89	66	78	75	70	77	76	57	80	61	63	77	73	82	78	87	79	85	83	84	83	40	40	40	40	40	2	3	7	3	DANILO PEREIRA_后腰_81
444	F. GHOULAM	左后卫		那不勒斯	意甲	阿尔及利亚	188	80	28	左脚	81	30	89	70	80	76	74	75	79	62	72	71	77	81	79	81	76	74	71	85	74	75	74	40	40	40	40	40	2	2	5	3	F. GHOULAM_左后卫_81
445	R. RODRÍGUEZ	左后卫		埃因霍温	荷甲	瑞士	180	77	27	左脚	81	31	88	76	77	74	74	77	85	64	66	83	81	75	74	80	73	73	71	76	78	78	76	40	40	40	40	40	1	2	5	3	R. RODRÍGUEZ_左后卫_81
446	DANILO	右后卫		尤文图斯	意甲	巴西	184	78	28	右脚	81	30	88	75	79	75	76	75	76	65	70	78	80	81	77	84	74	76	70	80	72	76	75	40	40	40	40	40	2	3	5	3	DANILO_右后卫_81
447	C. TĂTĂRUŞANU	门将		里昂	法甲	罗马尼亚	196	86	33	右脚	81	27	87	47	55	53	46	65	61	48	70	55	52	68	69	80	79	85	65	68	68	53	46	87	87	86	90	88	2	2	7	2	C. TĂTĂRUŞANU_门将_81
448	ISMAILY	左后卫		顿涅茨克矿工	其它欧洲	巴西	177	78	29	左脚	81	30	88	72	79	80	76	79	76	66	61	71	81	85	84	79	65	75	79	87	67	72	71	40	40	40	40	40	1	3	6	3	ISMAILY_左后卫_81
449	L. MURIEL	中锋		亚特兰大	意甲	哥伦比亚	178	79	28	右脚	81	30	90	83	82	80	79	70	66	81	70	75	70	84	85	84	70	77	81	78	46	49	82	40	40	40	40	40	2	3	5	2	L. MURIEL_中锋_81
450	G. KRYCHOWIAK	后腰		莫斯科火车头	俄超	波兰	186	83	29	右脚	81	30	88	69	75	65	67	81	80	69	83	64	71	77	67	85	82	84	62	79	79	81	84	40	40	40	40	40	2	3	6	2	G. KRYCHOWIAK_后腰_81
451	V. WANYAMA	后腰		托特纳姆热刺	英超	肯尼亚	188	80	28	右脚	81	30	87	65	76	70	76	77	71	65	73	62	66	71	68	80	81	93	65	86	84	86	88	40	40	40	40	40	2	2	5	2	V. WANYAMA_后腰_81
452	S. MUSTAFI	中后卫		阿森纳	英超	德国	185	83	27	右脚	81	31	88	60	73	63	66	75	69	59	85	58	65	72	69	74	88	82	72	79	79	85	88	40	40	40	40	40	2	2	3	2	S. MUSTAFI_中后卫_81
453	M. NASTASIĆ	中后卫		沙尔克04	其它欧洲	塞尔维亚	188	83	26	左脚	81	32	89	60	69	67	72	75	75	59	82	70	69	79	77	78	83	84	68	80	81	84	80	40	40	40	40	40	2	2	6	1	M. NASTASIĆ_中后卫_81
454	S. KVERKVELIA	中后卫		莫斯科火车头	俄超	格鲁吉亚	196	87	27	右脚	81	31	88	63	70	66	67	73	69	66	85	55	63	78	71	75	81	86	67	79	81	84	85	40	40	40	40	40	4	3	6	2	S. KVERKVELIA_中后卫_81
455	CAMPAÑA	中前卫		莱万特	西甲	西班牙	179	74	26	右脚	81	32	89	71	87	78	83	87	83	61	61	84	72	67	69	76	65	75	76	82	65	73	76	40	40	40	40	40	2	2	6	3	CAMPAÑA_中前卫_81
456	DEDÉ	中后卫		克鲁塞罗	巴甲	巴西	192	88	31	右脚	81	29	88	60	66	64	58	71	69	53	90	59	59	81	75	76	83	88	63	71	88	87	74	40	40	40	40	40	2	2	5	1	DEDÉ_中后卫_81
457	M. VECINO	中前卫			意甲	乌拉圭	187	81	28	右脚	81	30	88	75	82	80	77	80	78	68	84	65	66	76	72	82	77	80	69	83	75	78	83	40	40	40	40	40	2	3	5	3	M. VECINO_中前卫_81
458	FELIPE	中后卫		马德里竞技	西甲	巴西	191	77	30	右脚	81	30	88	75	70	67	62	72	68	63	90	63	63	74	72	74	82	80	73	81	81	83	90	40	40	40	40	40	2	2	7	2	FELIPE_中后卫_81
459	F. KOSTIĆ	左前卫		自由球员	自由球员	塞尔维亚	184	82	27	左脚	81	31	89	72	81	80	78	75	77	68	65	72	75	87	88	81	71	75	77	85	64	68	70	40	40	40	40	40	1	2	5	2	F. KOSTIĆ_左前卫_81
460	RAFINHA	前腰		维戈塞尔塔	西甲	巴西	174	71	26	左脚	81	32	89	79	84	85	85	84	76	72	60	66	77	74	80	78	73	67	81	73	66	70	59	40	40	40	40	40	2	2	3	1	RAFINHA_前腰_81
